latitude,longitude,mag,magType
31.9601,92.926,4.3,1
30.7297,108.7001,4.2,1
26.774,129.6812,4.7,1
37.7857,126.2032,3.6,4
27.8621,129.5387,4.9,1
34.415,96.66,4.1,1
39.7209,77.4323,4.8,2
23.9887,121.6757,4.7,1
38.3217,74.1174,4.2,1
19.0737,121.0645,4.6,1
22.7356,94.0722,4.5,1
20.4975,122.1276,4.3,1
38.8934,95.494,4.2,1
42.1343,105.5542,4.5,1
25.4614,95.3035,4.4,1
21.7325,94.6242,4.1,1
36.0451,77.9318,4.5,1
40.9263,83.8402,4.5,1
37.3644,96.4869,4.5,1
24.1594,94.7771,4.3,1
19.2295,121.4029,4.0,1
29.8971,130.4252,4.6,1
28.2893,130.8024,4.6,1
33.9496,134.5716,4.9,2
23.857,121.5264,5.8,2
35.0109,74.2087,4.0,1
28.0604,87.4282,4.0,1
38.944,97.586,5.0,1
51.1814,100.3687,5.2,2
28.7324,130.0734,4.7,1
32.4185,81.4719,4.2,1
22.5997,94.5465,4.2,1
34.3492,78.1903,4.5,1
34.7094,83.4724,5.2,1
37.7085,77.9462,4.4,1
37.206,134.9975,4.6,1
24.2994,125.2777,5.1,2
26.4878,129.5875,4.6,1
27.7306,128.5065,4.2,1
23.1791,96.0354,5.2,2
25.415,130.4679,4.7,1
30.3934,87.5035,4.5,1
25.0331,121.8678,4.6,1
39.3819,95.2055,4.5,1
21.657,121.102,4.3,1
39.6433,74.9006,4.3,1
31.1673,131.4674,4.6,1
25.5147,125.0272,4.4,1
24.8409,122.568,4.5,1
26.518,130.0054,5.0,1
23.875,121.5507,4.7,1
35.9196,77.8975,4.9,1
24.0361,93.5196,4.5,1
24.5898,122.6741,3.9,3
41.3296,80.8991,4.2,1
26.3716,126.0236,5.2,1
27.0142,126.4978,4.3,1
26.7557,126.3302,4.5,1
21.9881,94.3005,4.0,1
51.1063,100.3621,4.7,1
24.9053,122.5586,4.5,1
32.087,104.4627,4.4,1
51.4758,100.424,4.6,1
26.7399,126.4099,4.5,1
38.1207,76.9232,4.4,1
26.339,125.9135,4.5,1
28.6395,130.1651,4.5,1
21.3686,103.3746,4.3,1
21.0909,121.7272,4.6,3
32.7165,76.2415,4.6,1
23.6381,121.4499,4.9,1
27.1438,126.7531,4.4,1
18.9818,122.2966,4.3,1
23.1861,121.6463,4.9,2
23.9295,122.2604,4.1,1
24.1828,125.3303,4.2,3
24.5762,94.4176,4.6,1
27.4554,128.6212,4.4,1
29.1918,129.6108,4.3,1
24.8788,95.2425,4.9,1
30.362,87.6339,4.9,1
24.8504,122.0795,4.7,1
31.6122,131.718,4.1,1
20.8939,122.072,4.2,1
19.965,122.4059,4.1,1
24.5258,94.3633,4.1,1
24.9885,125.5947,4.6,1
30.8563,131.3634,4.6,1
24.9208,122.7094,4.0,1
21.6666,119.7696,4.5,1
35.1024,132.4956,4.6,1
25.0682,128.1217,4.3,1
28.1642,104.8949,4.5,1
26.293,95.7822,4.2,1
38.3539,75.0673,4.3,1
31.0932,131.4663,4.6,1
23.1224,92.2965,4.4,1
20.6674,122.1168,5.0,1
26.8769,126.619,4.7,1
24.9529,95.2068,4.0,1
30.3872,94.7873,4.7,1
26.4236,126.4523,4.0,1
25.0092,101.5906,4.8,1
23.7656,122.001,5.1,2
26.8307,126.2446,4.0,1
23.941,122.5693,4.7,1
24.7999,123.1762,4.4,1
46.5637,129.6468,4.5,1
28.1639,104.6792,4.3,1
24.6255,123.0426,4.2,1
40.121,83.3854,4.4,1
41.1755,87.7679,5.2,1
40.0067,118.935,4.3,1
28.1278,104.9626,4.5,1
18.4364,96.0954,4.5,1
42.0679,75.4873,4.4,1
22.8042,94.4713,4.6,1
26.0701,128.6979,4.4,1
42.1262,85.6714,4.3,1
29.6405,80.8736,4.2,1
27.9418,128.1814,4.6,1
29.2537,129.4954,4.6,1
29.7216,130.7116,5.7,2
33.2438,76.7582,4.2,1
20.8793,121.792,4.2,1
24.9846,122.5106,4.2,1
22.5681,121.5737,4.7,1
31.3643,100.9268,4.3,1
51.8569,103.4802,5.5,2
23.9879,123.4477,5.3,2
22.4758,121.2374,4.6,3
43.8533,94.1723,4.5,1
22.4644,121.0166,4.8,3
28.3876,108.3839,4.7,2
37.4429,134.9658,4.2,1
21.189,121.2258,4.6,1
21.2419,121.0822,4.5,1
27.547,127.0662,4.4,1
51.7315,104.6774,4.3,1
29.2723,95.1896,4.4,1
23.9534,122.3721,4.2,1
26.8376,126.4242,4.5,1
38.3777,90.955,4.5,1
26.3263,92.6686,4.9,1
25.065,123.5641,4.9,2
49.7642,89.9239,4.6,1
23.7865,121.446,3.7,3
46.7679,108.3182,4.6,1
30.7466,96.1421,4.5,1
24.3072,123.6293,4.5,1
22.3111,120.1427,4.0,1
23.902,121.6227,5.2,2
25.7616,125.1949,4.2,1
22.9496,94.5814,4.3,1
22.4542,121.2435,4.0,1
32.719,129.9579,4.5,1
38.3842,73.2832,4.2,1
18.3156,96.1079,4.9,2
36.152,78.2867,4.4,1
28.1205,93.9189,4.1,1
23.1732,93.2967,4.8,1
24.8327,121.9997,4.2,1
25.1268,124.6205,4.5,1
23.7873,125.5133,4.3,1
49.1983,88.3197,4.1,1
24.8493,123.2267,4.7,3
33.076,73.6571,4.3,1
29.4512,95.0638,4.3,1
18.2311,120.729,4.6,1
23.0859,121.2505,5.1,2
19.463,119.8548,4.4,1
32.697,76.144,4.5,1
23.376,121.4815,4.5,1
20.8432,120.3393,4.9,1
31.4596,77.8709,4.2,1
23.7264,121.6497,5.2,2
25.2902,124.1021,4.6,1
30.3923,131.0718,4.8,1
23.6753,121.5964,4.9,1
18.0282,121.0998,4.9,1
29.5192,81.2864,4.0,1
24.8739,122.0714,4.4,1
27.4003,97.0395,4.2,1
19.1479,121.2439,4.9,1
27.276,104.0029,4.5,1
30.3347,87.5686,4.8,1
23.9153,122.5092,4.4,1
17.562,84.9267,4.2,1
22.5247,101.6206,4.2,1
23.7204,122.0358,4.1,1
35.5232,89.5874,4.6,1
31.3855,128.7283,4.2,1
28.8739,130.0143,4.1,1
44.9052,80.9957,4.1,1
36.6213,116.5638,4.4,1
26.8034,126.5327,4.8,1
24.2549,123.5184,4.4,1
28.5371,104.7365,4.3,1
24.6766,94.5933,4.4,1
23.371,121.4499,5.5,2
25.7208,124.9933,4.7,1
20.4677,122.1097,5.9,2
23.8427,121.5324,4.7,1
38.0919,94.684,4.8,1
38.4883,73.5937,4.2,1
21.1024,99.8624,4.9,2
23.9284,121.7954,4.7,1
30.3971,131.1234,4.3,1
27.2686,129.3515,4.6,1
19.0207,119.6134,4.6,1
38.2727,73.34,4.1,1
28.9016,76.839,3.9,1
30.3664,85.5587,4.3,1
26.183,129.5264,4.4,1
23.3073,125.1028,4.0,1
24.4853,102.0482,4.5,1
23.91,121.6352,4.7,3
24.2223,122.1705,4.0,1
33.5804,84.4438,4.4,1
24.7452,122.0192,4.2,1
23.3834,101.9842,4.0,1
34.5812,96.5312,4.1,1
36.691,76.9958,4.3,1
35.5307,84.0547,4.2,1
31.314,130.4047,4.3,1
38.5676,100.2466,5.1,2
34.5751,98.2954,5.2,1
29.2893,130.4675,4.4,1
40.4017,83.6944,4.0,1
24.8697,122.4403,4.3,1
37.8283,101.29,6.6,2
29.334,129.4207,4.6,1
19.0329,95.6084,5.1,1
41.035,78.0336,4.3,1
26.833,126.596,4.4,1
27.0529,89.191,3.9,1
24.299,98.7509,4.2,1
40.3567,78.4144,4.5,1
34.5533,85.7767,4.6,1
28.8768,130.5556,4.8,1
19.3955,101.3634,4.4,1
26.8154,126.5342,4.0,1
47.2102,84.8999,4.6,1
39.9834,100.2935,4.2,1
32.7493,130.6459,4.5,1
23.9196,102.3209,4.1,1
38.468,97.234,4.2,1
19.4716,121.3572,4.4,1
25.4261,124.8945,4.3,1
24.2201,122.7541,4.5,1
38.4155,74.2465,4.4,1
42.4801,84.2853,4.5,1
26.0765,128.6744,4.3,1
38.3196,75.3754,4.2,1
38.0934,93.7742,4.4,1
22.6926,87.7938,4.5,1
27.7857,76.207,3.6,1
28.15,103.5462,4.5,1
23.1619,94.6759,4.4,1
25.098,126.9335,4.4,1
33.2718,92.3768,4.2,1
18.3926,96.2827,4.9,1
26.7801,100.0826,4.2,1
33.0765,98.8825,4.1,1
18.3975,94.5477,4.8,1
24.2627,123.4067,4.8,1
25.817,128.5092,4.5,1
27.6163,129.9606,4.5,1
32.5444,132.1008,4.8,1
29.2827,129.4947,4.2,1
30.9334,110.1632,4.1,1
23.9859,121.8377,4.6,1
34.8004,97.8033,4.5,1
24.4435,127.7271,4.4,1
24.0374,121.6501,6.1,2
24.7331,128.1744,4.3,1
24.9612,122.64,4.6,1
42.1106,83.6397,4.3,1
32.3654,76.3939,3.6,1
23.9244,124.8945,4.5,1
24.28,124.6544,4.2,1
25.0563,123.547,4.5,1
40.7838,77.9765,4.6,1
27.4854,76.867,4.0,1
35.7053,74.5835,4.5,1
26.5264,128.7287,4.5,1
38.9056,75.7044,4.8,1
28.5188,77.2852,3.8,1
29.6551,102.2807,4.8,1
24.1417,123.0074,4.6,1
26.2945,94.7728,4.3,1
24.7903,121.9784,4.3,3
26.5905,129.5527,4.2,1
30.0222,131.1771,4.8,1
22.9972,121.2347,4.3,1
35.7132,80.2659,4.2,1
23.3677,94.3314,4.2,1
39.014,119.9891,4.4,1
33.9248,134.4666,4.6,1
34.4065,99.058,4.9,1
30.388,94.8111,4.1,1
24.0176,121.5482,4.7,1
23.9088,122.6009,4.6,1
20.5401,94.0737,4.2,1
40.4071,77.6799,4.4,1
26.1929,129.5324,4.9,1
37.6318,77.8359,5.1,2
34.6109,98.9669,4.1,1
18.3005,94.8807,4.1,1
24.8602,124.6037,5.1,1
29.2819,94.1513,5.1,1
36.4289,76.9152,4.1,1
40.1226,76.1243,4.5,1
25.9749,90.3995,4.3,1
23.8585,121.6394,5.1,2
23.9211,127.1258,4.2,1
21.0127,121.5993,4.8,3
23.5082,121.5276,4.9,1
25.0495,121.7264,4.5,1
38.3785,90.9962,4.8,2
24.0841,122.3286,4.7,3
31.3888,128.1405,4.7,1
23.0831,93.3665,4.6,1
21.9399,96.0213,4.3,1
19.2631,95.0235,4.7,1
27.1594,126.6578,4.4,1
22.4139,92.8472,4.8,1
21.9422,95.541,4.2,1
19.5636,94.8605,5.1,2
29.3342,129.4744,4.7,1
25.1319,123.6369,4.6,1
25.546,123.409,4.8,1
27.6916,130.6511,4.4,1
36.2716,78.0123,4.5,1
39.602,73.288,4.2,1
24.7155,125.3072,4.7,1
30.8612,78.2815,4.4,1
20.5392,93.8715,4.6,1
21.1527,99.998,4.6,1
24.1646,122.4641,5.1,2
24.8285,122.5273,4.8,1
28.7807,130.1476,4.8,2
38.2061,93.7234,5.5,2
33.5157,81.5138,4.5,1
27.9743,128.2358,4.5,1
31.9934,131.8679,4.6,1
24.9926,122.2585,4.1,1
38.5167,97.3084,5.1,2
40.9741,73.4913,4.3,3
23.9027,121.6705,4.8,2
26.9103,126.4645,4.5,1
31.6807,131.8421,4.6,1
20.0936,121.5155,4.4,1
22.5129,94.1955,5.1,2
21.1847,99.8918,4.5,1
31.295,131.3679,5.4,2
26.1761,129.45,4.5,1
29.3519,129.1662,4.9,1
35.1202,81.0792,4.4,1
22.8342,124.7506,4.3,1
34.5324,131.3736,4.5,1
39.3342,73.9274,4.4,1
30.6928,87.8718,4.1,1
22.9337,94.1653,4.7,1
24.8521,122.1899,4.3,1
20.1774,121.6601,4.5,1
24.3699,122.4365,4.3,1
38.2873,75.0268,4.3,1
30.6096,131.2569,4.3,1
31.4207,129.0923,4.4,1
21.4323,121.1857,5.0,2
28.5896,87.3081,5.7,2
23.2123,86.8925,4.7,1
28.5598,129.5974,4.4,1
30.4304,94.8312,4.9,1
30.3844,94.7159,4.9,1
40.9696,83.5241,4.1,1
51.9513,105.6787,4.3,1
31.1623,130.4412,4.2,1
26.7482,130.3585,4.4,1
19.0221,120.3133,5.0,2
38.6559,73.2361,4.1,1
40.2278,77.1252,4.8,1
23.1191,121.4138,6.5,2
35.8144,78.3541,4.6,1
41.7777,82.4286,4.2,1
19.8182,121.2501,4.4,1
38.606,73.2912,4.5,1
23.6726,121.6147,4.5,1
32.187,129.9623,4.1,1
28.5184,105.5532,4.4,1
27.0043,126.3215,4.8,1
23.1646,94.2211,4.4,1
21.0705,99.9208,4.3,1
20.8724,94.2917,4.5,1
23.5911,120.5403,3.1,4
17.6609,120.8147,6.4,2
24.7694,122.2259,4.9,3
32.028,129.1417,4.6,1
18.4992,96.215,4.4,1
18.954,94.3005,4.8,1
26.8888,126.6171,4.2,1
32.4515,101.9985,4.5,1
24.2788,125.286,4.4,1
24.4776,122.3187,4.3,1
28.8646,130.6526,5.5,2
24.7245,122.3616,4.3,1
37.7411,78.1831,4.2,1
33.6982,132.2509,4.5,1
37.8607,101.0925,4.3,1
23.426,120.4546,3.5,4
23.05,94.8537,4.2,1
26.9626,126.4493,4.1,1
26.7944,126.469,4.2,1
20.6422,121.679,4.4,1
28.4902,128.7629,4.6,1
45.6604,94.076,4.4,1
43.5239,132.3622,4.1,1
30.1836,131.2196,4.9,1
28.1978,105.1393,4.2,1
33.9727,133.1553,4.6,1
27.1289,127.5571,4.3,1
18.3725,96.0922,4.6,1
35.1347,132.5019,4.7,1
33.229,75.8586,4.6,1
34.064,83.9403,4.4,1
42.3639,80.2851,4.4,1
37.9095,89.0298,4.9,1
26.5551,102.081,4.7,1
23.9275,122.3571,4.4,1
24.1393,121.7574,4.9,1
37.7198,77.9128,4.5,1
40.2938,73.3694,4.7,1
24.2296,94.5821,4.4,1
30.3508,94.7872,4.3,1
25.4592,126.5228,4.9,1
22.1611,120.1992,4.2,1
24.6112,123.6821,4.1,1
27.7403,128.4133,4.6,1
24.8905,122.5747,4.5,1
24.9595,94.9967,4.5,1
27.0466,126.4196,4.2,1
39.0327,74.8147,4.4,1
24.8979,123.3763,4.6,1
28.4885,104.8396,5.1,2
31.2896,131.8375,4.5,1
44.0286,83.6313,4.4,1
23.4228,121.304,4.2,1
50.2915,90.1416,4.3,1
24.8372,122.2294,4.4,1
24.7823,94.9256,4.6,1
18.6721,121.0898,4.7,1
30.4041,131.0237,4.8,1
29.32,130.4085,4.2,1
23.8653,121.6086,5.2,2
26.6413,129.6052,4.4,1
24.3856,93.9197,5.1,2
19.9357,121.2773,4.4,1
23.8951,121.543,4.2,1
35.9577,88.8918,4.1,1
20.0079,122.0526,5.1,2
20.8761,119.9374,4.4,1
18.9496,94.8278,4.7,1
29.4142,130.7123,4.5,1
19.1948,99.615,4.6,1
29.161,130.5071,4.9,2
24.8219,123.145,4.4,1
30.4464,94.9345,4.9,1
27.714,127.6571,4.4,1
35.6915,74.4459,4.3,1
23.5048,121.542,5.5,3
42.5742,83.1985,4.3,1
28.1246,104.8294,4.4,1
26.8606,126.4361,5.6,2
25.9294,128.5155,4.4,1
38.2562,73.9154,4.5,1
26.7819,126.4199,5.6,2
24.9218,122.4977,4.5,1
41.7636,90.6515,4.9,1
34.4072,85.3048,4.1,1
19.3945,101.3767,4.5,1
45.2355,124.642,5.3,2
39.4028,73.1463,4.3,1
34.7046,97.8634,4.5,1
30.9932,130.3913,4.3,1
26.1211,96.9489,4.3,1
42.0518,81.0862,4.7,1
21.6258,121.2234,4.3,1
42.3129,81.3472,4.0,1
23.5943,121.472,4.7,1
24.0258,122.5546,4.6,1
27.1883,103.1743,4.5,1
35.6732,74.716,4.2,1
28.8267,87.4455,5.0,1
29.6786,102.236,6.6,2
23.5533,94.0667,4.3,1
25.2095,125.6031,5.9,2
26.3403,126.4793,4.0,1
37.7753,101.243,4.4,1
37.5813,77.8283,4.2,1
23.806,121.6601,4.4,1
24.026,122.1898,5.0,2
41.7724,81.0795,4.9,1
23.0516,121.3773,4.3,1
17.8411,120.7668,4.3,1
19.8471,121.3192,4.5,1
38.1285,74.1484,4.4,1
31.9193,104.3384,4.6,1
23.2422,121.2938,4.2,1
29.7116,129.7709,4.5,1
41.727,81.4788,4.3,1
24.9171,95.0882,4.4,1
18.2777,96.234,4.6,1
23.9479,121.6674,4.5,1
30.3858,87.1751,4.1,1
22.9981,121.2585,3.4,4
35.5546,82.3801,4.7,1
24.0332,121.7779,4.6,1
21.1176,99.8969,4.6,1
23.085,122.6178,4.2,1
30.1485,86.3698,4.6,1
33.5248,81.911,4.5,1
23.7265,121.5001,5.1,1
29.4132,129.3846,6.0,2
25.0405,96.1665,4.4,1
35.7064,124.6625,4.6,1
28.5268,104.8726,4.9,1
45.4476,98.2207,4.2,1
21.8211,95.8905,4.6,1
23.3322,101.5779,5.7,2
27.7341,129.876,4.6,1
26.6213,129.7791,4.6,1
51.0138,93.2629,4.3,1
33.5339,75.7388,4.6,1
21.192,99.9666,4.4,1
28.024,128.2153,4.7,1
24.9047,123.2597,5.1,2
22.9855,121.2873,4.5,1
25.032,125.2102,4.5,1
27.1182,128.9908,4.6,1
26.7909,126.4577,4.1,1
39.5303,73.2614,4.3,1
34.617,98.4674,5.5,1
27.527,103.9975,4.8,1
38.4044,75.4485,4.1,1
34.6674,98.0153,4.1,1
46.133,89.6977,4.2,1
24.9023,123.055,4.1,1
32.3783,89.2588,4.5,1
36.8515,135.0632,4.0,1
20.1251,121.3859,5.2,2
22.0489,121.7659,4.7,1
20.8373,121.9744,6.0,2
24.1338,121.6586,6.4,2
27.0221,126.5736,4.0,1
30.6691,103.2503,4.1,1
34.5951,98.6124,4.1,1
36.7569,75.6661,4.4,1
39.7747,77.3352,4.6,1
42.1737,131.5449,4.5,1
51.5301,100.1421,4.6,1
38.3715,75.1062,4.4,1
21.7685,119.8224,4.6,1
33.7398,88.5572,4.2,1
30.3195,94.717,4.1,1
19.9048,122.0871,4.5,1
30.0329,130.7463,4.3,1
51.152,97.9311,4.2,1
24.0387,121.6069,4.1,1
27.9788,127.9136,4.3,1
26.3386,90.7847,5.0,1
23.7053,121.5439,4.9,1
33.2088,86.773,5.0,1
37.8014,101.5655,4.1,1
24.9334,126.7696,4.3,1
39.1608,109.8636,4.2,1
29.0984,130.4426,4.3,1
25.5883,127.9662,4.2,1
39.51,74.6074,4.2,1
51.7902,103.4938,4.6,1
25.0879,123.4191,4.8,1
37.7286,101.4129,4.7,1
19.2411,121.1371,5.5,2
31.1061,130.3339,4.3,1
23.4028,121.5019,4.3,1
28.4605,84.3309,4.5,1
30.4025,94.7951,4.6,1
29.4709,104.5609,4.6,1
40.6525,83.8324,4.3,1
23.0297,121.4094,4.6,1
18.348,96.0162,4.7,1
23.0891,120.981,4.5,3
23.1465,121.4317,4.4,1
26.1728,93.3051,4.7,1
26.8204,126.708,4.3,1
24.9335,123.1574,4.4,1
22.9567,121.6872,4.4,1
18.7373,121.2268,4.4,1
37.1378,85.0799,4.5,1
26.6666,129.5559,4.6,1
23.2665,121.4329,5.2,2
29.7712,129.7413,4.8,1
22.7939,94.4538,4.5,1
29.6979,132.1414,4.3,1
26.6747,129.6597,4.7,1
33.0546,132.0425,4.5,1
26.7189,129.6426,4.4,1
24.6022,122.9156,4.4,3
51.2346,100.5809,4.3,1
23.4028,98.4577,4.6,1
26.9558,126.4888,4.4,1
26.6713,92.4258,4.4,1
27.293,91.3145,4.7,1
40.0635,76.5662,4.5,1
30.0044,131.4782,4.6,1
30.3816,95.0064,4.0,1
26.8016,126.5462,4.1,1
40.5193,84.3445,4.1,1
38.3155,75.2394,4.2,1
30.4791,79.282,4.7,1
39.4026,73.0747,4.3,3
24.9296,122.5512,4.4,1
29.9493,131.1891,4.6,1
23.8541,121.0674,4.2,3
26.2583,126.0051,5.7,2
23.6795,121.5775,4.9,1
23.7865,126.6974,4.2,1
23.9993,121.7637,5.0,1
28.4999,83.1015,4.5,1
45.3405,84.9955,4.4,1
37.7706,101.3456,4.5,1
23.4918,123.4735,4.2,1
51.4353,100.2193,4.4,1
34.7832,97.6507,4.3,1
23.8406,121.5416,4.1,3
34.6556,98.2962,4.5,1
26.0741,128.634,4.3,1
18.4183,96.0697,4.9,2
30.4453,131.4185,4.6,1
43.4536,132.7856,4.3,1
26.527,126.3939,4.3,1
33.3291,131.9925,4.9,1
29.3318,129.3985,4.2,1
35.6305,74.6387,5.0,2
30.9335,103.4915,5.0,1
27.9237,130.0335,5.2,1
19.2948,121.1336,4.3,1
40.1795,77.3173,4.6,1
23.838,121.6166,5.3,2
23.4431,121.4758,4.2,1
32.87,85.3938,4.1,1
27.1505,89.2837,4.2,1
28.8039,84.0135,4.5,1
19.0858,95.6347,4.9,1
26.2787,128.7547,4.2,1
31.7772,131.8483,6.2,2
26.7632,92.3186,4.2,1
31.3015,131.6558,4.3,1
53.2737,98.8102,4.2,1
24.2983,102.9096,5.0,1
23.5477,94.4335,4.1,1
40.8847,79.119,4.3,1
23.5272,94.7567,4.5,1
39.849,77.23,4.5,1
36.5666,74.1378,4.4,1
24.6192,122.4382,4.2,1
19.1308,121.3621,4.3,1
26.5945,92.4813,4.2,1
30.8034,130.4148,4.3,1
28.1241,104.8244,4.4,1
19.0396,121.2373,4.4,1
23.9745,94.6915,4.2,1
23.0108,120.9505,5.2,2
30.4295,130.9831,4.5,1
40.448,73.3044,4.1,1
26.8822,126.4235,4.5,1
24.1708,126.677,5.0,1
26.5347,126.5823,4.5,1
24.6964,122.3004,4.6,1
41.5014,81.1306,4.3,1
51.4057,89.6766,4.2,1
30.0659,80.2927,4.3,1
28.3621,97.5473,4.2,1
28.1471,104.7498,4.7,1
29.7832,102.017,4.2,1
26.702,126.5323,4.1,1
31.7032,73.979,4.2,1
48.645,106.1145,4.4,1
22.0792,121.4593,5.0,1
28.3715,104.9033,4.5,1
29.8985,95.1615,4.8,1
18.5561,120.9474,4.3,1
34.0148,83.9006,4.5,1
27.7744,128.1791,4.6,1
43.427,81.8029,4.5,1
23.3839,121.6118,6.7,2
25.9396,128.4544,4.3,1
30.7553,78.9228,4.5,1
24.6758,94.7739,4.5,1
38.2604,74.1028,4.4,1
25.0275,102.7208,4.5,1
26.3091,125.9972,4.5,1
38.9244,89.4888,4.5,1
27.9379,128.2317,4.6,1
43.7955,86.5761,4.2,1
24.2618,122.4332,4.2,1
24.7558,95.3651,4.6,1
29.1339,130.1729,4.4,1
41.1792,83.4592,4.5,1
41.3193,78.6732,4.2,1
26.4642,96.1069,4.7,1
40.8216,83.291,4.6,1
35.9455,76.8204,4.2,1
27.8253,128.9451,4.5,1
39.3702,116.6509,4.6,1
23.8827,123.3046,4.6,1
31.6524,131.8515,4.5,1
19.0902,121.2522,4.9,1
24.8792,122.5511,4.3,1
23.2553,121.5859,5.2,2
23.1449,93.2856,5.6,2
26.0588,96.3433,4.3,1
30.5218,131.13,4.7,1
27.8622,129.4503,4.3,1
44.4519,80.9253,4.5,1
28.4898,83.1553,4.6,1
34.5901,98.3686,4.6,1
26.6589,129.5925,4.1,1
24.3098,93.8919,4.6,1
23.512,121.5571,4.0,1
51.5752,100.2955,4.9,1
23.8452,121.5961,4.9,2
23.9462,122.7188,4.6,1
18.4234,96.1598,4.9,1
23.2297,94.5018,4.6,1
25.5862,95.6268,4.1,1
22.1287,94.167,4.3,1
24.3313,94.6403,4.2,1
31.5693,104.3594,4.5,1
46.9249,95.9249,4.2,1
17.7907,120.8663,4.8,1
25.9056,128.5562,4.9,2
21.7756,119.8932,4.9,1
29.2723,129.3868,4.6,1
19.3602,120.1341,4.5,1
23.2711,120.5764,4.9,2
29.5504,130.624,4.7,1
33.7236,132.1526,4.6,1
37.6897,103.0066,4.2,1
24.8066,121.9199,3.9,1
26.7969,92.5824,4.4,1
29.6352,130.5074,4.3,1
39.334,78.2297,4.9,1
26.774,92.4738,3.8,1
33.4696,81.4093,4.0,1
24.8284,122.4177,4.1,1
23.8205,121.697,4.8,2
31.9941,132.1035,4.6,1
19.2273,120.8696,4.7,1
30.5344,131.1016,4.8,1
42.2992,80.5856,3.9,3
26.0674,99.9874,4.5,1
22.2974,121.1834,4.1,1
22.9983,94.5796,4.5,1
39.8673,77.1283,4.3,1
35.5909,74.628,5.6,2
41.5567,131.5079,4.3,1
24.3347,122.907,4.3,1
38.3792,133.8402,4.7,1
46.2306,81.8402,4.6,1
26.5742,129.5279,5.6,2
23.4502,102.2291,4.9,1
39.1839,74.1409,4.3,1
24.939,122.0814,4.4,1
26.3121,126.2798,4.4,1
25.4629,96.6657,4.4,1
42.4761,86.792,4.4,1
29.6115,104.9557,4.9,2
34.1705,84.0333,4.6,1
26.1379,125.0872,5.9,2
19.2272,121.2249,4.3,1
34.6893,99.1086,4.2,1
26.8566,126.4128,5.6,2
18.9616,121.2732,4.4,1
26.6796,129.6362,4.9,1
23.9825,122.4815,4.2,1
38.3825,76.9196,4.2,1
24.9686,123.2229,4.6,1
23.9334,122.6371,4.2,3
26.8602,126.3888,4.3,1
28.0331,87.8568,4.3,1
25.9397,126.9189,4.1,1
26.2639,100.7307,4.8,1
29.2918,130.5495,4.8,1
33.5346,89.2072,4.7,1
41.1151,73.4671,4.5,1
32.0046,132.0309,4.3,1
17.6062,120.6537,4.4,1
24.5371,121.8723,4.0,1
23.4748,123.7049,4.9,1
23.9495,124.6371,4.8,1
34.2474,100.8578,4.7,1
51.6947,105.7589,4.4,1
41.9775,82.5636,4.6,1
23.326,121.5793,4.3,3
20.0893,95.7789,4.4,1
24.8046,94.3026,4.7,1
25.3707,124.4847,4.5,1
45.202,124.6154,4.8,1
30.3811,94.7738,4.8,1
26.0051,125.0838,4.4,1
24.7893,121.8168,4.4,1
23.5966,121.5658,4.4,1
21.9396,94.9061,4.2,1
34.4826,87.6043,4.3,1
34.5177,98.5886,4.5,1
24.7462,121.8603,4.2,3
24.302,122.6502,4.2,1
38.2622,73.1776,4.6,1
35.0743,102.6793,5.3,2
26.6904,129.6387,5.2,2
26.2775,125.8459,4.1,1
19.7527,121.2812,4.8,1
31.0474,131.4865,4.4,1
27.7933,102.2196,5.1,1
22.6207,121.3709,4.9,1
29.3902,130.6729,4.7,1
52.5108,106.8566,4.3,1
29.9248,80.6472,4.5,1
20.2679,120.852,4.6,1
22.3622,101.701,4.3,1
24.2006,126.7075,4.8,2
30.5052,87.9351,4.4,1
44.6574,79.642,4.2,1
28.1435,131.2918,4.4,1
41.3281,83.8917,4.3,1
23.2827,120.5014,4.4,3
34.6594,98.903,4.4,1
21.0819,122.0093,4.3,1
23.7113,122.8002,4.4,1
26.7762,126.4723,4.9,2
23.6921,120.6188,4.2,1
26.1416,97.037,4.2,1
37.8092,77.8729,4.2,1
29.255,129.4268,4.4,1
32.4545,133.1539,4.6,1
25.6452,90.9083,4.4,1
22.8008,102.5558,4.3,1
33.0481,73.6318,4.7,1
25.6357,90.9299,3.8,1
24.7421,122.0371,4.9,3
26.9959,127.2743,4.6,1
26.7489,92.5136,5.0,1
25.4046,122.1691,4.0,1
43.1451,81.7672,4.6,1
20.853,122.3568,4.3,1
38.2062,74.2315,4.0,1
26.766,126.4347,4.5,1
49.978,88.1889,4.2,1
40.2754,76.2883,4.5,1
27.6575,129.8952,4.6,1
37.6793,75.1194,4.0,1
26.7477,130.1369,4.5,1
23.857,121.6521,5.1,2
40.4139,83.5836,4.1,1
23.6359,93.5159,4.3,1
24.1297,122.2793,4.2,1
17.8896,120.6919,4.7,1
34.4747,98.3038,4.2,1
24.1707,121.8397,4.5,1
29.334,128.7013,4.6,1
23.2255,121.4388,4.2,3
30.3983,132.3772,4.3,1
24.9159,95.2518,4.3,1
23.9242,122.5451,4.6,1
23.9741,122.3051,4.3,1
26.4878,99.9121,4.3,1
24.8827,128.2757,4.7,1
28.5165,104.8604,4.5,1
21.8255,121.1407,4.1,1
28.142,76.5366,4.3,1
51.2712,100.3006,4.3,1
37.8791,101.2676,4.2,1
28.1974,105.0678,4.6,2
